date,serial_number,model,capacity_bytes,failure
2016-01-11,PL1331LAGS05SH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z300P8H1,ST4000DM000,4000787030016,0
2016-01-11,S301NDBA,ST4000DM000,4000787030016,0
2016-01-11,Z3025M7M,ST4000DM000,4000787030016,0
2016-01-11,Z3025M7N,ST4000DM000,4000787030016,0
2016-01-11,S300YQ4G,ST4000DM000,4000787030016,0
2016-01-11,JK11A8B9J80H4F,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z3025M7C,ST4000DM000,4000787030016,0
2016-01-11,S300YQ4N,ST4000DM000,4000787030016,0
2016-01-11,Z305AQSV,ST4000DM000,4000787030016,0
2016-01-11,Z300GQBH,ST4000DM000,4000787030016,0
2016-01-11,Z3051XEA,ST4000DM000,4000787030016,0
2016-01-11,MJ0351YNG9P2PA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,Z300WN1J,ST4000DM000,4000787030016,0
2016-01-11,Z300GQBM,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGM304H,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,PL1321LAGAYKAH,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,Z3026PHZ,ST4000DM000,4000787030016,0
2016-01-11,PL2311LAG199WC,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,Z300GQBR,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGSASPH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z300KCD9,ST4000DM000,4000787030016,0
2016-01-11,MJ0351YNG9V1UA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,Z300XCC4,ST4000DM000,4000787030016,0
2016-01-11,Z3014LL8,ST4000DM000,4000787030016,0
2016-01-11,MK0331YHGT6BHA,Hitachi HDS723030ALA640,3000592982016,0
2016-01-11,MJ1311YNG1Z3UA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,MJ0351YNG9VRGA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,MJ1311YNG7ESAA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,JK1105B8GB00LX,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z302AKBA,ST4000DM000,4000787030016,0
2016-01-11,5VML01P0,ST3160318AS,160041885696,0
2016-01-11,PL1311LAG3APHH,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,Z300KCDP,ST4000DM000,4000787030016,0
2016-01-11,MJ1321YNG0S2VA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,Z4D0222Y,ST6000DX000,6001175126016,0
2016-01-11,PL1331LAGS7V3H,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z300XCCQ,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGLYDNH,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,Z300K8D1,ST4000DM000,4000787030016,0
2016-01-11,Z3014LLZ,ST4000DM000,4000787030016,0
2016-01-11,PL1311LAG27L4H,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,Z300K8D5,ST4000DM000,4000787030016,0
2016-01-11,Z3023VV7,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGRVDJH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,WD-WMC4N1513694,WDC WD30EFRX,3000592982016,0
2016-01-11,Z3015LHH,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGRKP0H,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z4D0B00M,ST6000DX000,6001175126016,0
2016-01-11,Z300WFS5,ST4000DM000,4000787030016,0
2016-01-11,PL1311LAG1SBNA,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,MJ0351YNG9U9GA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,PL1331LAGSPHZH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,PL1331LAGRS23H,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,WD-WCAYUEH70424,WDC WD1600AAJS,160041885696,0
2016-01-11,S3011306,ST4000DM000,4000787030016,0
2016-01-11,PL1311LAG2BAVH,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,PL1331LAGTAS6H,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z300YVW9,ST4000DM000,4000787030016,0
2016-01-11,Z302BMWF,ST4000DM000,4000787030016,0
2016-01-11,MJ1311YNG332PA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,PL2331LAGMSGHJ,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,PL1331LAGRD5XH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,PL2331LAGR0WVJ,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z302ALG1,ST4000DM000,4000787030016,0
2016-01-11,Z302ALG0,ST4000DM000,4000787030016,0
2016-01-11,MJ0351YNGA0VBA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,W300D2VN,ST4000DM000,4000787030016,0
2016-01-11,PL1311LAG3E4ZH,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,Z302SZBN,ST4000DM000,4000787030016,0
2016-01-11,Z302SZBL,ST4000DM000,4000787030016,0
2016-01-11,JK11A8B9J2AUBF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z30149N3,ST4000DM000,4000787030016,0
2016-01-11,JK1105B8JRDENX,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z30149N1,ST4000DM000,4000787030016,0
2016-01-11,Z3010T6E,ST4000DM000,4000787030016,0
2016-01-11,Z302SZBV,ST4000DM000,4000787030016,0
2016-01-11,MK0311YHG4UK3A,Hitachi HDS723030ALA640,3000592982016,0
2016-01-11,Z302SZBT,ST4000DM000,4000787030016,0
2016-01-11,S300YQBL,ST4000DM000,4000787030016,0
2016-01-11,MJ0351YNG9VLMA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,Z302T7P7,ST4000DM000,4000787030016,0
2016-01-11,Z305AF1R,ST4000DM000,4000787030016,0
2016-01-11,JK1101YAJGKGNZ,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,PL2331LAGPNTTJ,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z302T7PH,ST4000DM000,4000787030016,0
2016-01-11,JK11A8B9J0P0UF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z30149NR,ST4000DM000,4000787030016,0
2016-01-11,Z4D062GZ,ST6000DX000,6001175126016,0
2016-01-11,Z302SZB4,ST4000DM000,4000787030016,0
2016-01-11,Z302SZB2,ST4000DM000,4000787030016,0
2016-01-11,Z302SZB0,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGRZKZH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,PL2331LAGRX49J,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,PL1331LAGSJKUH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,PL1331LAGRYVNH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z300GQB3,ST4000DM000,4000787030016,0
2016-01-11,S301130V,ST4000DM000,4000787030016,0
2016-01-11,PL2331LAGMHS9J,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,PL1311LAG3DEVH,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,Z300GQB1,ST4000DM000,4000787030016,0
2016-01-11,Z302SY9P,ST4000DM000,4000787030016,0
2016-01-11,MJ1311YNG7APWA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,PL1311LAG38NYH,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,PL1311LAG3D6VH,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,Z302SY9T,ST4000DM000,4000787030016,0
2016-01-11,Z302SY9V,ST4000DM000,4000787030016,0
2016-01-11,Z302SY9X,ST4000DM000,4000787030016,0
2016-01-11,Z302SY9Y,ST4000DM000,4000787030016,0
2016-01-11,PL2331LAGMS4SJ,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,WD-WMC4N2605686,WDC WD30EFRX,3000592982016,0
2016-01-11,S301130L,ST4000DM000,4000787030016,0
2016-01-11,PL2331LAGUDL1J,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,PL2331LAGHH6GJ,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,PL2331LAGMS7SJ,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,WD-WMC4N2526065,WDC WD30EFRX,3000592982016,0
2016-01-11,JK11A8B9J5HLDF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,S30107AR,ST4000DM000,4000787030016,0
2016-01-11,Z3041JH2,ST4000DM000,4000787030016,0
2016-01-11,S30107AN,ST4000DM000,4000787030016,0
2016-01-11,S300ZR6D,ST4000DM000,4000787030016,0
2016-01-11,JK11A8B9J385BF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,MJ1311YNG7HSBA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,JK11A8B9J7HH2F,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,MK0311YHG2KSBA,Hitachi HDS723030ALA640,3000592982016,0
2016-01-11,PL1331LAGTUE4H,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z304JP20,ST4000DM000,4000787030016,0
2016-01-11,Z3010ZHJ,ST4000DM000,4000787030016,0
2016-01-11,MJ1323YNG1MNZC,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,S300VKX0,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGR4D3H,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,PL1321LAGABGTH,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,S300VKXZ,ST4000DM000,4000787030016,0
2016-01-11,PL2331LAGSV0EJ,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,PL1321LAG358BH,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,S300VKXH,ST4000DM000,4000787030016,0
2016-01-11,Z30177Q4,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGRZE0H,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,WD-WCC1T0925548,WDC WD30EFRX,3000592982016,0
2016-01-11,MJ0351YNG9XY4A,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,MK0331YHGKUH5A,Hitachi HDS723030ALA640,3000592982016,0
2016-01-11,PL1331LAGLYA2H,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,Z304KAA2,ST4000DM000,4000787030016,0
2016-01-11,W300J82G,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGS176H,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z300XDYJ,ST4000DM000,4000787030016,0
2016-01-11,JK11A8B9J3UW9F,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,JK1104B8GGBN3W,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,PL1311LAG23LBA,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,JK1101B9JNWADF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,PL1331LAGSH9UH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,PL2331LAGRM2BJ,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,PL1331LAGSLX5H,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,JK11A8B9J3BP9F,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,PL1331LAGRKXHH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,JK11A8B9J77MJF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z3059MEH,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGSP4XH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,S300ZV7L,ST4000DM000,4000787030016,0
2016-01-11,S3010MEJ,ST4000DM000,4000787030016,0
2016-01-11,Z300YMY9,ST4000DM000,4000787030016,0
2016-01-11,PL2331LAGM9LWJ,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,MJ0351YNGABXEA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,S300VLZ8,ST4000DM000,4000787030016,0
2016-01-11,Z302B1PY,ST4000DM000,4000787030016,0
2016-01-11,Z3023WGF,ST4000DM000,4000787030016,0
2016-01-11,JK11A8B9J8Z6ZF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,MJ1311YNG72SAA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,W3004Z68,ST4000DM000,4000787030016,0
2016-01-11,S300VLZ1,ST4000DM000,4000787030016,0
2016-01-11,S300VLZ7,ST4000DM000,4000787030016,0
2016-01-11,PL2331LAGJKEDJ,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,PL1331LAGRT6BH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,PL2331LAGMSH0J,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,MK0311YHGL3HYA,Hitachi HDS723030ALA640,3000592982016,0
2016-01-11,W0Q2BH8K,ST320LT007,320072933376,0
2016-01-11,MJ1311YNG0KBJA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,PL1331LAGB3ZAH,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,S300XANL,ST4000DM000,4000787030016,0
2016-01-11,JK1105B8GHK8PX,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,S300XANN,ST4000DM000,4000787030016,0
2016-01-11,S300XANE,ST4000DM000,4000787030016,0
2016-01-11,S300XAND,ST4000DM000,4000787030016,0
2016-01-11,JK1104B8JRX3EW,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z3021864,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGSYM5H,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,S300XAN4,ST4000DM000,4000787030016,0
2016-01-11,S300XAN1,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGT7YPH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z30251J3,ST4000DM000,4000787030016,0
2016-01-11,PL1311LAG2BW1H,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,PL1331LAGTVRMH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,W3005Z4Y,ST4000DM000,4000787030016,0
2016-01-11,PL2331LAGM3X1J,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,Z3016T4F,ST4000DM000,4000787030016,0
2016-01-11,JK1105B8GDV7LX,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z4D0B6SX,ST6000DX000,6001175126016,0
2016-01-11,S3010LFX,ST4000DM000,4000787030016,0
2016-01-11,Z304L939,ST4000DM000,4000787030016,0
2016-01-11,Z305ANTJ,ST4000DM000,4000787030016,0
2016-01-11,Z300T9C4,ST4000DM000,4000787030016,0
2016-01-11,S301PTK1,ST4000DM000,4000787030016,0
2016-01-11,Z3059YCK,ST4000DM000,4000787030016,0
2016-01-11,MJ1321YNG05EBA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,JK11A8B9GPHTEF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z302B1P6,ST4000DM000,4000787030016,0
2016-01-11,Z300YMYH,ST4000DM000,4000787030016,0
2016-01-11,MJ0351YNG9Y12A,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,Z3034ENV,ST4000DM000,4000787030016,0
2016-01-11,Z302B0NR,ST4000DM000,4000787030016,0
2016-01-11,Z302B0NP,ST4000DM000,4000787030016,0
2016-01-11,MJ0351YNGA5Z2A,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,MJ1311YNG6XKUA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,Z302B0NK,ST4000DM000,4000787030016,0
2016-01-11,Z302B0NH,ST4000DM000,4000787030016,0
2016-01-11,JK11A8B9J3A4PF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z4D07KVW,ST6000DX000,6001175126016,0
2016-01-11,Z302B0NF,ST4000DM000,4000787030016,0
2016-01-11,WD-WMAYV4119558,WDC WD1600AAJS,160041885696,0
2016-01-11,Z300ZK53,ST4000DM000,4000787030016,0
2016-01-11,Z4D0E5MF,ST6000DX000,6001175126016,0
2016-01-11,Z3019GQA,ST4000DM000,4000787030016,0
2016-01-11,JK11A8B9J3ANDF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,JK11A8B9J83W6F,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z4D05JPQ,ST6000DX000,6001175126016,0
2016-01-11,Z3042Y2K,ST4000DM000,4000787030016,0
2016-01-11,PL1311LAG38P5H,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,Z300BMMZ,ST4000DM000,4000787030016,0
2016-01-11,Z302FE4Z,ST4000DM000,4000787030016,0
2016-01-11,Z301YNSF,ST4000DM000,4000787030016,0
2016-01-11,MJ1323YNG1REUC,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,PL2331LAGMMABJ,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,Z3019GQW,ST4000DM000,4000787030016,0
2016-01-11,Z300GZ2X,ST4000DM000,4000787030016,0
2016-01-11,Z305APH2,ST4000DM000,4000787030016,0
2016-01-11,Z304HN8C,ST4000DM000,4000787030016,0
2016-01-11,Z3029B2W,ST4000DM000,4000787030016,0
2016-01-11,PL1311LAG3D7MH,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,Z302SWQF,ST4000DM000,4000787030016,0
2016-01-11,JK11A8B9J38T7F,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z300ZK5W,ST4000DM000,4000787030016,0
2016-01-11,Z300H2PB,ST4000DM000,4000787030016,0
2016-01-11,S3010ZRE,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGSGVGH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z302522B,ST4000DM000,4000787030016,0
2016-01-11,Z302S9QV,ST4000DM000,4000787030016,0
2016-01-11,Z3024TSY,ST4000DM000,4000787030016,0
2016-01-11,Z300ZK5G,ST4000DM000,4000787030016,0
2016-01-11,Z3042Y29,ST4000DM000,4000787030016,0
2016-01-11,Z300ZK5E,ST4000DM000,4000787030016,0
2016-01-11,Z3024TSR,ST4000DM000,4000787030016,0
2016-01-11,Z3024TSS,ST4000DM000,4000787030016,0
2016-01-11,Z3024TSV,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGTA1JH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z300ZK5L,ST4000DM000,4000787030016,0
2016-01-11,MK0301YHGME00D,Hitachi HDS723030ALA640,3000592982016,0
2016-01-11,Z30259HB,ST4000DM000,4000787030016,0
2016-01-11,MJ1311YNG3EW9A,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,Z30259HF,ST4000DM000,4000787030016,0
2016-01-11,PL2331LAGSTU5J,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z30259HH,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGTJ99H,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z302G056,ST4000DM000,4000787030016,0
2016-01-11,WD-WMC4N1425674,WDC WD30EFRX,3000592982016,0
2016-01-11,PL2331LAGHJNBJ,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,Z300VMRQ,ST4000DM000,4000787030016,0
2016-01-11,Z30259HZ,ST4000DM000,4000787030016,0
2016-01-11,JK11A8B9GLJLWF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,PL2331LAGJ7PRJ,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,PL2331LAGU8PWJ,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,MK0311YHGLMSSA,Hitachi HDS723030ALA640,3000592982016,0
2016-01-11,Z4D07JPQ,ST6000DX000,6001175126016,0
2016-01-11,PL2311LAG1V0HC,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,Z4D07JPS,ST6000DX000,6001175126016,0
2016-01-11,Z3015CRG,ST4000DM000,4000787030016,0
2016-01-11,PL2331LAGMZPDJ,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,JK11A8B9J9L1ZF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,PL2331LAGMA5BJ,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,Z4D0BS73,ST6000DX000,6001175126016,0
2016-01-11,MJ0351YNG9NUUA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,Z3015CRJ,ST4000DM000,4000787030016,0
2016-01-11,MJ0351YNGA0DMA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,MJ1321YNG0LYXA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,Z30111JE,ST4000DM000,4000787030016,0
2016-01-11,W300BL58,ST4000DM000,4000787030016,0
2016-01-11,MJ1311YNG319KA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,JK11A8YBKTP43F,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z304JL5R,ST4000DM000,4000787030016,0
2016-01-11,Z304JL5S,ST4000DM000,4000787030016,0
2016-01-11,Z304JL5T,ST4000DM000,4000787030016,0
2016-01-11,PL2331LAGSU9DJ,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z3051XYH,ST4000DM000,4000787030016,0
2016-01-11,PL2331LAGM6PGJ,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,Z301N2QQ,ST4000DM000,4000787030016,0
2016-01-11,Z304JL5N,ST4000DM000,4000787030016,0
2016-01-11,Z305AQRM,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGTB4KH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,W3008FD6,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGM07TH,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,PL2331LAGSSVPJ,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,WD-WMC1T0895045,WDC WD30EFRX,3000592982016,0
2016-01-11,PL1311LAG2DZLH,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,MJ1311YNG242PA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,Z303RG7G,ST4000DM000,4000787030016,0
2016-01-11,JK11A8B9KSSHVF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,PL1331LAGSP0KH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z4D082VK,ST6000DX000,6001175126016,0
2016-01-11,Z304JL57,ST4000DM000,4000787030016,0
2016-01-11,S300Z10N,ST4000DM000,4000787030016,0
2016-01-11,PL2311LAG1WKSC,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,S301KR1P,ST4000DM000,4000787030016,0
2016-01-11,MJ0351YNGABZ8A,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,PL2331LAGME71J,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,JK11A8B9J7LUDF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z305DV25,ST4000DM000,4000787030016,0
2016-01-11,PL1311LAG3ATZH,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,Z1Z03JEY,ST4000DX000,4000787030016,0
2016-01-11,Z300VLPJ,ST4000DM000,4000787030016,0
2016-01-11,S300Z8LY,ST4000DM000,4000787030016,0
2016-01-11,MJ1311YNG7HZGA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,PL1331LAGLYY0H,HGST HMS5C4040BLE640,4000787030016,0
2016-01-11,PL2331LAGUL6AJ,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,Z301CPK5,ST4000DM000,4000787030016,0
2016-01-11,MJ1311YNG3K45A,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,Z30229N4,ST4000DM000,4000787030016,0
2016-01-11,Z300CQPG,ST4000DM000,4000787030016,0
2016-01-11,PL1331LAGSEGLH,HGST HMS5C4040ALE640,4000787030016,0
2016-01-11,S300WDGP,ST4000DM000,4000787030016,0
2016-01-11,Z4D0DZX8,ST6000DX000,6001175126016,0
2016-01-11,Z300CQPL,ST4000DM000,4000787030016,0
2016-01-11,W300CNXN,ST4000DM000,4000787030016,0
2016-01-11,S300WDGX,ST4000DM000,4000787030016,0
2016-01-11,S301LT24,ST4000DM000,4000787030016,0
2016-01-11,S300Z7J8,ST4000DM000,4000787030016,0
2016-01-11,S300Z7J3,ST4000DM000,4000787030016,0
2016-01-11,S300Z7J6,ST4000DM000,4000787030016,0
2016-01-11,W300T02T,ST4000DM000,4000787030016,0
2016-01-11,JK11A8B9JPP1DF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z300H9SN,ST4000DM000,4000787030016,0
2016-01-11,S301NKXA,ST4000DM000,4000787030016,0
2016-01-11,PL2311LAG1UH0C,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,S301NKXM,ST4000DM000,4000787030016,0
2016-01-11,W300T02Y,ST4000DM000,4000787030016,0
2016-01-11,Z3014YEE,ST4000DM000,4000787030016,0
2016-01-11,Z3015BTT,ST4000DM000,4000787030016,0
2016-01-11,Z3015BTV,ST4000DM000,4000787030016,0
2016-01-11,Z3015BTR,ST4000DM000,4000787030016,0
2016-01-11,JK1171YBKAS85F,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z3015BTX,ST4000DM000,4000787030016,0
2016-01-11,MK0301YHGMZ31D,Hitachi HDS723030ALA640,3000592982016,0
2016-01-11,W300T023,ST4000DM000,4000787030016,0
2016-01-11,MJ1311YNG36DGA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,Z3037B2N,ST4000DM000,4000787030016,0
2016-01-11,W300DD53,ST4000DM000,4000787030016,0
2016-01-11,Z3015BT5,ST4000DM000,4000787030016,0
2016-01-11,S301NKX7,ST4000DM000,4000787030016,0
2016-01-11,Z304HSR6,ST4000DM000,4000787030016,0
2016-01-11,Z304HSR1,ST4000DM000,4000787030016,0
2016-01-11,S300L8GF,ST4000DM000,4000787030016,0
2016-01-11,W300DT40,ST4000DM000,4000787030016,0
2016-01-11,Z303CBJ8,ST4000DM000,4000787030016,0
2016-01-11,Z304HSR8,ST4000DM000,4000787030016,0
2016-01-11,S300Z7JH,ST4000DM000,4000787030016,0
2016-01-11,JK1105B8GG4VDX,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,S300WDG2,ST4000DM000,4000787030016,0
2016-01-11,MK0333YHGPER8C,Hitachi HDS723030ALA640,3000592982016,0
2016-01-11,S300Z7JC,ST4000DM000,4000787030016,0
2016-01-11,Z300WF4Y,ST4000DM000,4000787030016,0
2016-01-11,MJ1311YNG317RA,Hitachi HDS5C3030ALA630,3000592982016,0
2016-01-11,S300Z7JG,ST4000DM000,4000787030016,0
2016-01-11,Z300CQP7,ST4000DM000,4000787030016,0
2016-01-11,S300Z7JZ,ST4000DM000,4000787030016,0
2016-01-11,Z300CQP3,ST4000DM000,4000787030016,0
2016-01-11,Z4D0E0F2,ST6000DX000,6001175126016,0
2016-01-11,JK11A8B9J3VNNF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,JK11A8B9J7ZPXF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,Z300K9PM,ST4000DM000,4000787030016,0
2016-01-11,PL1311LAG3DUJH,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,JK11A8B9J2Z2MF,Hitachi HDS722020ALA330,2000398934016,0
2016-01-11,WD-WX41A2451270,WDC WD5000LPVX,500107862016,0
2016-01-11,PL1311LAG3815H,Hitachi HDS5C4040ALE630,4000787030016,0
2016-01-11,WD-WCC4N0292866,WDC WD30EFRX,3000592982016,0
